cover,pages,publish_year,rating,rating_count,rating_5,rating_4,rating_3,rating_2,rating_1,rated_high
Hardcover,62,2002,3.9299999999999997,59,18,22,16,3,0,0
Paperback,26,1992,3.63,59,15,12,27,5,0,0
Paperback,56,2009,3.64,59,14,16,24,4,1,0
Hardcover,48,2007,4.119999999999999,59,20,29,7,3,0,1
Hardcover,1,1991,4.05,59,17,30,10,2,0,1
Paperback,32,1991,4.31,59,35,11,11,0,2,1
Paperback,128,1981,3.3099999999999996,59,7,16,25,10,1,0
Paperback,112,2005,3.74,58,18,15,19,4,2,0
Board Book,22,1990,4.159999999999999,58,25,19,12,2,0,1
Hardcover,32,2014,4.159999999999999,58,25,21,8,4,0,1
Hardcover,48,2009,4.38,58,27,26,5,0,0,1
Board Book,16,2005,3.88,58,20,17,16,4,1,0
Hardcover,32,1999,3.88,58,21,18,13,3,3,0
Hardcover,30,1969,4.1899999999999995,58,27,17,12,2,0,1
Paperback,48,2014,4.63,57,43,9,3,2,0,1
Hardcover,32,2006,3.8099999999999996,57,11,28,14,4,0,0
Hardcover,32,2001,3.65,57,15,17,17,6,2,0
Hardcover,32,2001,4.159999999999999,57,22,23,11,1,0,1
Paperback,32,1994,3.84,57,17,21,12,7,0,0
Paperback,32,1991,3.3899999999999997,57,9,9,34,5,0,0
Hardcover,32,1988,3.65,57,19,9,19,10,0,0
Kindle Edition,27,2014,3.9299999999999997,57,23,18,10,1,5,0
Hardcover,24,2014,4.07,57,24,16,15,1,1,1
Paperback,96,2011,3.68,57,11,19,25,2,0,0
Hardcover,52,1996,4.28,57,27,19,11,0,0,1
Hardcover,44,1974,4.74,57,47,6,3,1,0,1
Hardcover,24,2005,3.8899999999999997,56,19,18,14,4,1,0
Board Book,12,1998,3.73,56,19,15,11,10,1,0
Paperback,32,1997,3.9499999999999997,56,19,19,14,4,0,0
Paperback,24,1994,4.02,56,23,14,16,3,0,1
Paperback,60,1982,4.39,56,34,12,8,2,0,1
Paperback,32,1976,4.07,56,23,19,10,3,1,1
Hardcover,32,2010,4.13,56,25,19,8,2,2,1
Paperback,32,2003,4.07,56,22,19,12,3,0,1
Hardcover,32,1998,3.48,56,7,20,22,7,0,0
Hardcover,40,2019,3.8699999999999997,55,14,22,17,2,0,0
Kindle Edition,24,2012,4.13,55,25,16,10,4,0,1
Hardcover,32,2008,4.159999999999999,55,21,25,7,1,1,1
Board Book,24,2006,3.9299999999999997,55,19,17,16,2,1,0
Hardcover,32,2005,3.58,55,7,28,11,8,1,0
Kindle Edition,137,2017,3.7600000000000002,55,20,11,16,7,1,0
Hardcover,383,1998,3.84,55,18,16,15,6,0,0
Hardcover,40,2009,3.3699999999999997,54,7,14,28,2,3,0
Hardcover,1,2008,3.74,54,12,20,18,4,0,0
Paperback,40,1996,4.07,54,21,20,10,2,1,1
Paperback,32,1987,4.09,54,22,17,13,2,0,1
Paperback,104,2005,3.61,54,12,17,19,4,2,0
Hardcover,24,1994,3.8299999999999996,53,12,21,19,1,0,0
Hardcover,45,1975,4.23,53,25,19,6,2,1,1
Hardcover,64,1959,4.1899999999999995,53,24,19,7,2,1,1
Paperback,32,1994,3.96,53,14,27,8,4,0,0
Paperback,32,1992,4.06,53,21,18,10,4,0,1
Hardcover,208,1974,4.25,53,25,17,10,1,0,1
Paperback,12,2011,3.8699999999999997,52,19,13,14,6,0,0
Hardcover,32,1997,4.44,52,29,17,6,0,0,1
Hardcover,32,1995,3.12,52,8,13,13,13,5,0
Hardcover,32,1992,3.56,52,10,16,19,7,0,0
Paperback,32,1994,3.79,52,17,14,15,5,1,0
Paperback,32,1991,3.65,52,13,16,16,6,1,0
Paperback,144,1967,4.04,52,19,19,11,3,0,1
Board Book,26,2013,3.4299999999999997,51,7,15,23,5,1,0
Hardcover,32,2008,3.63,51,11,13,25,1,1,0
Hardcover,32,2003,3.4899999999999998,51,8,18,18,5,2,0
Paperback,32,1997,3.92,51,11,26,13,1,0,0
Hardcover,48,1994,4.119999999999999,51,22,14,14,1,0,1
Hardcover,28,1991,4.18,51,25,12,13,0,1,1
Paperback,96,2009,3.67,51,15,13,16,5,2,0
Board Book,12,1998,3.92,50,15,17,17,1,0,0
Hardcover,36,1996,3.46,50,6,17,24,0,3,0
Hardcover,40,1999,3.08,50,5,12,17,14,2,0
Paperback,32,2011,4.2700000000000005,49,21,22,4,2,0,1
Hardcover,32,2008,4.159999999999999,49,23,15,7,4,0,1
Hardcover,32,2003,3.98,49,14,21,13,1,0,0
Hardcover,40,1999,3.73,49,10,16,23,0,0,0
Hardcover,40,1994,3.92,49,13,21,13,2,0,0
Paperback,32,1975,4.04,49,27,5,12,2,3,1
Hardcover,48,2006,4.04,49,18,21,6,2,2,1
Paperback,200,2004,4.2,49,26,13,6,2,2,1
Paperback,32,1994,3.8,49,13,18,13,5,0,0
Hardcover,36,2011,3.96,48,13,22,11,2,0,0
Paperback,32,2002,3.71,48,12,16,16,2,2,0
Paperback,32,2000,4.1,48,20,14,13,1,0,1
Hardcover,32,1991,4.42,48,27,15,5,1,0,1
Hardcover,32,1988,3.8499999999999996,48,20,10,11,5,2,0
Paperback,26,2012,4.5,48,28,16,4,0,0,1
Hardcover,32,1993,4.08,48,18,21,6,1,2,1
Paperback,32,1990,4.5,48,34,7,5,1,1,1
Paperback,32,1987,3.94,48,17,16,10,5,0,0
Paperback,49,1980,3.8499999999999996,48,12,19,15,2,0,0
Paperback,244,2018,4.74,47,37,8,2,0,0,1
Hardcover,96,2008,3.8299999999999996,47,11,20,13,3,0,0
Paperback,32,2004,4.1499999999999995,47,18,19,9,1,0,1
Paperback,40,1996,3.8699999999999997,47,16,14,14,1,2,0
Paperback,24,1987,3.96,47,18,13,12,4,0,0
Hardcover,32,2015,3.64,47,7,18,20,2,0,0
Hardcover,280,2013,3.8899999999999997,47,14,17,14,1,1,0
Hardcover,32,2012,3.8499999999999996,47,11,20,15,0,1,0
Hardcover,32,2009,3.62,47,18,8,10,7,4,0
Paperback,107,2008,3.74,47,13,14,16,3,1,0
Hardcover,32,1985,4.21,47,21,16,9,1,0,1
Hardcover,27,1970,4.09,47,19,13,15,0,0,1
Paperback,144,1970,3.9099999999999997,47,13,18,15,1,0,0
Paperback,54,2015,4.57,46,33,8,3,2,0,1
Hardcover,32,2001,4.17,46,17,20,9,0,0,1
Paperback,32,1997,4.26,46,19,20,7,0,0,1
Hardcover,32,1995,3.52,46,11,9,19,7,0,0
Audiobook,36,1992,3.7,46,11,14,17,4,0,0
Hardcover,24,1991,4.07,46,20,10,15,1,0,1
Paperback,32,1989,3.8,46,10,19,15,2,0,0
Paperback,38,1977,4.57,46,32,9,4,1,0,1
Hardcover,32,1977,3.3699999999999997,46,8,10,19,9,0,0
Hardcover,80,2015,3.4099999999999997,46,8,12,20,3,3,0
Hardcover,40,2012,4.17,46,26,9,6,3,2,1
Paperback,366,2005,4.48,46,28,15,1,1,1,1
Hardcover,48,1999,4.28,46,20,20,5,1,0,1
Hardcover,32,1995,3.67,46,9,15,20,2,0,0
Hardcover,48,1993,3.57,46,12,11,15,7,1,0
Hardcover,32,2014,3.7600000000000002,45,13,13,15,3,1,0
Paperback,32,1998,3.7800000000000002,45,11,18,12,3,1,0
Hardcover,34,1984,4,45,17,15,10,2,1,0
Paperback,32,2009,4.24,45,22,14,7,2,0,1
Paperback,32,2007,3.44,45,6,12,23,4,0,0
Paperback,32,1998,3.96,45,16,13,14,2,0,0
Hardcover,32,2004,3.3899999999999997,44,9,9,18,6,2,0
Paperback,96,2010,3.34,44,8,9,17,10,0,0
Hardcover,448,1995,4.159999999999999,44,21,11,10,2,0,1
Hardcover,42,2012,4.119999999999999,43,12,24,7,0,0,1
Board Book,16,2006,3.51,43,9,9,20,5,0,0
Paperback,32,2005,4.119999999999999,43,18,15,8,1,1,1
Paperback,40,2003,3.72,43,10,15,14,4,0,0
Hardcover,24,1999,3.74,43,10,16,13,4,0,0
Hardcover,32,1994,4.159999999999999,43,18,14,11,0,0,1
Hardcover,32,2014,3.7,43,10,13,18,1,1,0
Hardcover,10,2009,4.49,43,25,15,2,1,0,1
Paperback,32,1993,4.33,43,22,14,6,1,0,1
Hardcover,32,1999,3.21,42,7,7,18,8,2,0
Paperback,52,1982,4.24,42,23,11,5,1,2,1
Paperback,28,2011,4.5,42,29,7,4,2,0,1
Paperback,160,1990,3.86,42,13,13,13,3,0,0
Hardcover,55,1981,4.55,42,29,8,4,1,0,1
Paperback,210,1972,4.1,42,17,16,5,4,0,1
Paperback,64,2012,3.7800000000000002,41,13,9,16,3,0,0
Paperback,32,2011,4.46,41,25,11,4,1,0,1
Hardcover,48,2002,3.98,41,12,21,5,1,2,0
Hardcover,20,1993,4.05,41,13,18,9,1,0,1
Paperback,32,1992,4.17,41,15,19,6,1,0,1
Hardcover,81,1987,4.22,41,19,15,5,1,1,1
Hardcover,48,1993,4.119999999999999,41,19,11,8,3,0,1
Paperback,112,1987,4.1,41,17,13,9,2,0,1
Hardcover,48,2009,3.73,40,7,19,11,2,1,0
Paperback,32,2008,3.98,40,13,15,10,2,0,0
Board Book,12,2007,3.8299999999999996,40,10,14,15,1,0,0
Paperback,32,2005,4.23,40,18,14,7,1,0,1
Hardcover,36,2004,4,40,14,13,12,1,0,0
Hardcover,24,2000,3.8,40,8,17,14,1,0,0
Hardcover,52,1982,3.9499999999999997,40,17,12,5,4,2,0
Hardcover,32,2003,4.35,40,22,11,6,1,0,1
Hardcover,56,2009,3.9499999999999997,39,13,15,7,4,0,0
Paperback,32,2006,4.56,39,24,13,2,0,0,1
Hardcover,32,1999,3.44,39,3,14,20,1,1,0
Hardcover,30,1986,4.1,39,19,8,10,1,1,1
Board Book,24,1999,4.51,39,27,8,1,3,0,1
Hardcover,60,1999,3.9499999999999997,39,12,16,9,1,1,0
Hardcover,40,2013,4.29,38,20,9,9,0,0,1
Paperback,26,2011,3.4499999999999997,38,13,6,11,1,7,0
Paperback,62,2007,4.03,38,14,12,11,1,0,1
Ebook,111,2003,3.61,38,9,10,15,3,1,0
Paperback,32,2001,2.9699999999999998,38,5,8,11,9,5,0
Paperback,29,1993,3.9499999999999997,38,11,14,13,0,0,0
Hardcover,32,1979,3.5,38,7,13,11,6,1,0
Hardcover,320,2018,4.45,38,19,17,2,0,0,1
Board Book,32,2000,3.61,38,6,16,12,3,1,0
Paperback,32,1992,3.9699999999999998,38,18,8,7,3,2,0
Hardcover,40,2019,4.03,37,8,22,7,0,0,1
Hardcover,26,2010,3.84,37,7,19,9,2,0,0
Hardcover,24,2007,4.14,37,20,4,11,2,0,1
Paperback,34,2006,3.9499999999999997,37,11,17,6,2,1,0
Paperback,32,1997,3.9499999999999997,37,13,12,10,1,1,0
Hardcover,20,1977,4.08,37,17,11,4,5,0,1
Board Book,14,1976,4.22,37,16,15,4,2,0,1
Paperback,32,2010,4,37,14,12,9,1,1,0
Hardcover,105,1967,4.109999999999999,37,16,9,12,0,0,1
Paperback,48,2000,3.92,36,12,10,13,1,0,0
Hardcover,24,2010,4,36,14,11,8,3,0,0
Hardcover,91,2006,3.7800000000000002,36,13,9,9,3,2,0
Hardcover,32,2005,4.109999999999999,36,18,7,8,3,0,1
Hardcover,32,1990,3.67,36,8,12,12,4,0,0
Hardcover,32,1982,3.8899999999999997,36,11,14,8,2,1,0
Hardcover,32,2015,3.51,35,5,9,20,1,0,0
Hardcover,48,2007,3.4,35,10,3,14,7,1,0
Hardcover,40,2006,4.2,35,21,2,10,2,0,1
Paperback,32,2004,4.63,35,24,9,2,0,0,1
Paperback,32,1993,3.46,35,10,5,12,7,1,0
Paperback,16,1989,3.71,35,11,7,14,2,1,0
Paperback,128,1987,4,35,12,12,10,1,0,0
Hardcover,32,2020,4.31,35,19,11,3,1,1,1
Hardcover,48,2010,3.66,35,9,12,9,3,2,0
Paperback,64,2009,3.71,35,9,11,13,0,2,0
Paperback,28,2000,4.26,35,19,8,6,2,0,1
Paperback,40,1999,4.2,35,15,12,8,0,0,1
Board Book,10,2005,3.65,34,9,9,11,5,0,0
Paperback,32,2002,3.59,34,7,12,9,6,0,0
Hardcover,48,1984,4.03,34,11,14,8,1,0,1
Paperback,96,2005,3.65,34,11,6,11,6,0,0
Hardcover,32,2002,4.1499999999999995,34,16,8,9,1,0,1
Hardcover,1,1998,3.74,34,8,11,13,2,0,0
Hardcover,48,1987,3.88,34,11,11,9,3,0,0
Hardcover,46,1953,4.24,34,18,10,4,0,2,1
Hardcover,32,2001,3.48,33,3,15,10,5,0,0
Hardcover,32,1989,3.82,33,9,11,11,2,0,0
Hardcover,21,1989,4.18,33,13,14,5,1,0,1
Hardcover,26,1989,4.06,33,9,18,5,1,0,1
Hardcover,32,1985,3.79,33,7,15,8,3,0,0
Hardcover,264,2011,4.42,33,19,11,2,0,1,1
Hardcover,80,2007,4.359999999999999,33,21,5,5,2,0,1
Paperback,80,1987,3.94,33,15,7,7,2,2,0
Hardcover,38,1960,3.88,33,14,7,8,2,2,0
Hardcover,32,2010,2.72,32,2,6,12,5,7,0
Hardcover,32,2001,4.34,32,19,6,6,1,0,1
Hardcover,32,1979,3.8099999999999996,32,7,15,7,3,0,0
Paperback,124,2009,4.84,32,28,3,1,0,0,1
Hardcover,60,1991,4.09,32,14,7,11,0,0,1
Paperback,42,2016,3.8099999999999996,31,14,4,8,3,2,0
Kindle Edition,36,2014,4.1,31,16,7,3,5,0,1
Hardcover,64,2009,4.1899999999999995,31,16,9,3,2,1,1
Hardcover,32,2005,4.03,31,14,8,6,2,1,1
Hardcover,40,2004,3.74,31,8,10,10,3,0,0
Hardcover,16,2002,4.319999999999999,31,16,11,3,0,1,1
Paperback,32,1994,4.23,31,16,8,5,2,0,1
Hardcover,32,2013,3.8699999999999997,31,10,9,11,0,1,0
Paperback,48,2015,4.73,30,25,4,0,0,1,1
Paperback,26,2013,4.83,30,27,2,0,1,0,1
Hardcover,32,2009,3.6,30,5,9,15,1,0,0
Hardcover,28,2008,4.23,30,15,9,5,0,1,1
Hardcover,32,2008,3.9,30,6,15,9,0,0,0
Hardcover,32,2006,3.67,30,5,14,8,2,1,0
Paperback,32,2004,3.7,30,6,14,5,5,0,0
Paperback,32,1995,3.9,30,12,5,11,2,0,0
Paperback,32,1994,4.03,30,9,15,5,0,1,1
Hardcover,32,1987,3.8299999999999996,30,8,10,11,1,0,0
Paperback,32,2013,4.1,30,18,5,2,2,3,1
Paperback,32,2004,3.6,30,5,13,7,5,0,0
Paperback,48,1990,4.23,30,15,11,1,2,1,1
Hardcover,158,1970,4.17,30,11,14,4,1,0,1
Board Book,16,2014,4.1,29,14,9,3,1,2,1
Hardcover,32,2014,3.7600000000000002,29,9,8,9,2,1,0
Hardcover,32,2007,4.1,29,12,10,5,2,0,1
Hardcover,14,1977,4.03,29,12,7,9,1,0,1
Hardcover,112,2009,4.03,29,12,8,7,2,0,1
Paperback,32,1997,4.24,29,15,7,6,1,0,1
Hardcover,32,1993,4.48,29,19,5,5,0,0,1
Hardcover,1,1992,3.59,29,7,8,10,3,1,0
Paperback,128,1991,4,29,9,11,9,0,0,0
Hardcover,32,1995,4.04,28,10,11,5,2,0,1
Paperback,32,1984,3.4299999999999997,28,4,10,10,2,2,0
Hardcover,40,2017,4.68,28,21,5,2,0,0,1
Hardcover,32,2011,3.71,28,6,16,2,0,4,0
Paperback,28,1995,3.61,28,9,6,8,3,2,0
Paperback,60,1990,4.68,28,20,7,1,0,0,1
Hardcover,32,1988,4.25,28,11,13,4,0,0,1
Paperback,30,1999,3.3,27,2,8,13,4,0,0
Paperback,32,1995,4.109999999999999,27,10,10,7,0,0,1
Hardcover,42,1984,3.63,27,8,4,13,1,1,0
Kindle Edition,111,2019,4.3,27,16,7,1,2,1,1
Ebook,84,2014,4.07,27,11,8,7,1,0,1
Paperback,428,2011,4.7,27,23,2,1,0,1,1
Paperback,48,2009,3.44,27,3,11,10,1,2,0
Hardcover,32,2008,3.74,27,7,10,8,0,2,0
Paperback,32,1993,3.96,27,11,6,8,2,0,0
Paperback,68,2013,4.54,26,17,7,1,1,0,1
Paperback,32,2013,3.58,26,5,8,10,3,0,0
Hardcover,32,2003,3.88,26,6,12,7,1,0,0
Hardcover,32,1996,4.1899999999999995,26,11,10,4,1,0,1
Hardcover,32,1994,3.73,26,10,4,8,3,1,0
Hardcover,32,1990,3.12,26,2,6,11,7,0,0
Paperback,32,1983,3.88,26,7,10,8,1,0,0
Hardcover,148,1980,4.1499999999999995,26,12,7,6,1,0,1
Hardcover,32,1973,4.2700000000000005,26,12,9,5,0,0,1
Hardcover,34,2013,3,26,1,5,13,7,0,0
Hardcover,32,1990,4.23,26,12,10,2,2,0,1
Hardcover,26,2015,4.119999999999999,25,9,11,4,1,0,1
Hardcover,26,2011,4.159999999999999,25,9,11,5,0,0,1
Paperback,24,2011,4.119999999999999,25,15,4,3,0,3,1
Hardcover,32,2006,3.2800000000000002,25,1,10,10,3,1,0
Hardcover,48,2003,4.28,25,12,9,3,1,0,1
Paperback,32,1997,3.84,25,5,13,5,2,0,0
Hardcover,24,1984,3.96,25,10,8,4,2,1,0
Ebook,56,2012,4.359999999999999,25,13,9,2,1,0,1
Hardcover,32,1998,3.32,25,4,7,8,5,1,0
Paperback,32,1993,3.84,25,6,9,10,0,0,0
Paperback,32,1989,4.04,25,10,7,7,1,0,1
Hardcover,80,2009,4.25,24,11,8,5,0,0,1
Hardcover,92,2000,4.38,24,12,10,1,1,0,1
Paperback,32,1996,3.54,24,5,7,9,2,1,0
Paperback,32,1993,3.92,24,10,6,5,2,1,0
Paperback,32,1992,3.79,24,8,6,7,3,0,0
Hardcover,32,1997,3.75,24,6,9,6,3,0,0
Paperback,96,1987,3.58,24,5,5,13,1,0,0
Hardcover,96,1960,4.08,24,10,9,3,1,1,1
Ebook,26,2015,4.13,23,11,7,3,1,1,1
Board Book,28,2013,3.8299999999999996,23,6,9,6,2,0,0
Hardcover,32,1998,3.52,23,4,6,11,2,0,0
Paperback,32,1997,3.74,23,5,9,7,2,0,0
Audiobook,40,1995,4,23,9,7,6,0,1,0
Paperback,32,1995,3.8699999999999997,23,9,6,5,2,1,0
Hardcover,28,1986,4,23,10,7,3,2,1,0
Hardcover,20,1984,4.3,23,12,6,5,0,0,1
Hardcover,18,1984,4.26,23,11,8,3,1,0,1
Hardcover,20,1984,4.26,23,10,9,4,0,0,1
Paperback,40,2013,4.6499999999999995,23,18,3,1,1,0,1
Hardcover,32,2009,3.65,23,7,6,7,1,2,0
Hardcover,48,2002,4,23,7,10,5,1,0,0
Paperback,32,2013,4.14,22,9,9,3,0,1,1
Paperback,32,1998,3.73,22,6,5,10,1,0,0
Paperback,32,1997,3.4099999999999997,22,3,5,13,0,1,0
Board Book,24,1992,4.319999999999999,22,13,4,4,1,0,1
Hardcover,40,1988,3.68,22,10,3,4,2,3,0
Hardcover,32,1988,3.5,22,4,7,7,4,0,0
Hardcover,24,1962,4.359999999999999,22,14,2,6,0,0,1
Paperback,224,2010,4.319999999999999,22,11,7,4,0,0,1
Hardcover,48,2003,3.9099999999999997,22,7,7,7,1,0,0
Hardcover,166,1992,3.4499999999999997,22,4,4,12,2,0,0
Hardcover,32,1991,4.2700000000000005,22,10,9,2,1,0,1
Hardcover,27,1971,3.64,22,6,8,4,2,2,0
Paperback,34,2016,4.48,21,13,6,1,1,0,1
Hardcover,32,2005,3.9499999999999997,21,8,6,5,2,0,0
Hardcover,32,2005,3.48,21,5,5,8,1,2,0
Paperback,32,1993,4.24,21,8,10,3,0,0,1
Hardcover,32,1991,3.3299999999999996,21,3,3,13,2,0,0
Hardcover,30,1965,2.8099999999999996,21,3,5,3,5,5,0
Paperback,240,2019,3.9499999999999997,21,7,9,3,1,1,0
Hardcover,192,2015,3.9499999999999997,21,8,7,4,1,1,0
Hardcover,112,2014,3.86,21,6,8,5,2,0,0
Paperback,32,1987,3.8099999999999996,21,8,3,8,2,0,0
Paperback,192,1968,4.33,21,10,9,1,1,0,1
Hardcover,272,1963,3.9,21,8,4,8,1,0,0
Paperback,34,2015,4.8,20,16,4,0,0,0,1
Paperback,32,2013,3.7,20,3,10,5,2,0,0
Board Book,20,2011,3.4,20,6,2,7,4,1,0
Hardcover,32,1995,3.8499999999999996,20,6,6,7,1,0,0
Hardcover,60,1982,4.4,20,10,8,2,0,0,1
Hardcover,14,1979,3.4499999999999997,20,4,5,8,2,1,0
Paperback,30,2013,3.5,20,6,3,8,1,2,0
Ebook,34,2013,4.75,20,18,1,0,0,1,1
Hardcover,216,2011,3.9,20,5,9,5,1,0,0
Paperback,32,2001,3.9499999999999997,20,4,11,5,0,0,0
Hardcover,80,1999,4.7,20,14,6,0,0,0,1
Hardcover,32,1966,4.1499999999999995,20,10,5,3,2,0,1
Paperback,108,2012,4.74,19,17,1,0,0,1,1
Paperback,24,2003,3.74,19,4,7,7,1,0,0
Hardcover,32,1987,3.9499999999999997,19,7,7,3,1,1,0
Hardcover,40,1970,3.8899999999999997,19,7,3,9,0,0,0
Paperback,32,2016,4.21,19,7,9,3,0,0,1
Hardcover,24,2007,3.16,19,5,2,4,7,1,0
Hardcover,48,2003,3.79,19,5,6,7,1,0,0
Paperback,144,2001,3.3699999999999997,19,4,5,5,4,1,0
Hardcover,144,2001,4.53,19,12,5,2,0,0,1
Paperback,28,1993,4.159999999999999,19,7,8,4,0,0,1
Hardcover,384,1963,4.470000000000001,19,10,8,1,0,0,1
Paperback,32,2006,4,18,6,8,3,0,1,0
Paperback,32,1998,3.61,18,3,6,8,1,0,0
Hardcover,32,1996,3.2800000000000002,18,0,8,8,1,1,0
Hardcover,48,1994,4,18,5,9,3,1,0,0
Hardcover,64,2009,3.94,18,7,6,3,1,1,0
Hardcover,32,2012,3.7600000000000002,17,2,9,6,0,0,0
Paperback,176,2012,3.24,17,3,5,3,5,1,0
Hardcover,24,2011,2.82,17,1,2,7,7,0,0
Hardcover,40,2008,4,17,8,3,4,2,0,0
Hardcover,40,2008,4.18,17,8,4,5,0,0,1
Paperback,28,2006,4,17,4,9,4,0,0,0
Hardcover,40,2005,4.119999999999999,17,8,4,4,1,0,1
Hardcover,72,2005,3.94,17,5,8,2,2,0,0
Hardcover,36,1980,4.76,17,14,2,1,0,0,1
Hardcover,36,1978,4.59,17,11,5,1,0,0,1
Paperback,32,1971,3.4699999999999998,17,4,2,9,2,0,0
Paperback,160,2011,3.82,17,7,4,4,0,2,0
Paperback,1,1993,3.24,17,4,3,4,5,1,0
Paperback,217,1989,4.35,17,8,7,2,0,0,1
Hardcover,319,1971,4.53,17,10,6,1,0,0,1
Paperback,113,1970,3.7600000000000002,17,4,6,6,1,0,0
Board Book,22,2014,3.88,16,5,6,3,2,0,0
Paperback,24,2012,4.6899999999999995,16,12,3,1,0,0,1
Hardcover,32,2006,3.19,16,2,3,7,4,0,0
Hardcover,16,2005,3.8099999999999996,16,5,5,4,2,0,0
Hardcover,32,2004,3.94,16,4,7,5,0,0,0
Hardcover,32,2004,4.1899999999999995,16,7,6,2,1,0,1
Hardcover,24,1999,3.88,16,5,5,5,1,0,0
Hardcover,32,1995,3.5,16,2,5,8,1,0,0
Hardcover,30,1987,4.38,16,9,4,3,0,0,1
Paperback,64,1976,4,16,7,3,5,1,0,0
Paperback,48,2010,3.69,16,3,7,5,0,1,0
Paperback,48,2009,3.44,16,3,3,8,2,0,0
Paperback,162,2007,3.19,16,1,3,10,2,0,0
Hardcover,32,2000,3.75,16,5,5,4,1,1,0
Hardcover,48,1992,4.44,16,9,5,2,0,0,1
Paperback,61,1989,3.94,16,5,5,6,0,0,0
Paperback,32,2015,4.8,15,12,3,0,0,0,1
Paperback,364,2014,4.53,15,11,2,1,1,0,1
Hardcover,32,2005,3.53,15,4,4,4,2,1,0
Paperback,192,1998,3.4699999999999998,15,4,4,3,3,1,0
Paperback,48,2010,3.6,15,4,3,7,0,1,0
Paperback,60,1989,4.470000000000001,15,7,8,0,0,0,1
Paperback,240,1972,4.2700000000000005,15,5,9,1,0,0,1
Kindle Edition,48,2015,4.359999999999999,14,9,3,1,0,1,1
Ebook,28,2013,3.86,14,6,3,3,1,1,0
Hardcover,44,2011,5,14,14,0,0,0,0,1
Hardcover,40,2008,4,14,6,2,6,0,0,0
Paperback,32,2002,3.9299999999999997,14,4,6,3,1,0,0
Hardcover,30,1995,4.29,14,7,4,3,0,0,1
Hardcover,32,1993,3.29,14,1,3,9,1,0,0
Paperback,55,2009,3.71,14,6,2,4,0,2,0
Hardcover,32,2003,4.57,14,8,6,0,0,0,1
Hardcover,32,1996,3.5,14,2,4,7,1,0,0
Hardcover,32,1990,3.86,14,4,8,0,0,2,0
Paperback,32,1989,4.21,14,8,3,1,2,0,1
Hardcover,30,1983,4.71,14,11,2,1,0,0,1
Paperback,28,2014,4.6899999999999995,13,9,4,0,0,0,1
Paperback,40,2014,4.54,13,9,2,2,0,0,1
Kindle Edition,34,2013,4.619999999999999,13,11,1,0,0,1,1
Kindle Edition,16,2013,4.85,13,11,2,0,0,0,1
Kindle Edition,24,2012,4,13,4,5,4,0,0,0
Paperback,31,2011,3.54,13,2,4,6,1,0,0
Paperback,42,2010,3,13,6,0,1,0,6,0
Hardcover,40,2008,4.38,13,7,4,2,0,0,1
Hardcover,48,2001,3.54,13,1,7,3,2,0,0
Hardcover,32,1997,3.38,13,3,1,7,2,0,0
Paperback,32,1995,3.3099999999999996,13,3,1,6,3,0,0
Paperback,64,1983,4.08,13,2,10,1,0,0,1
Paperback,32,1979,3.08,13,1,1,9,2,0,0
Hardcover,30,2013,4.38,13,8,3,1,1,0,1
Hardcover,32,1995,4,13,5,4,3,1,0,0
Hardcover,32,1994,4.08,13,6,3,3,1,0,1
Hardcover,32,1992,4.1499999999999995,13,6,5,1,0,1,1
Hardcover,18,1985,4.23,13,7,3,2,1,0,1
Hardcover,43,1974,3.46,13,4,2,5,0,2,0
Paperback,38,2013,4.83,12,10,2,0,0,0,1
Board Book,14,2011,4.17,12,3,8,1,0,0,1
Paperback,28,2010,4.42,12,8,2,1,1,0,1
Hardcover,16,2006,3.58,12,3,3,5,0,1,0
Hardcover,32,1995,4.25,12,5,5,2,0,0,1
Hardcover,32,1994,3.58,12,3,2,6,1,0,0
Hardcover,148,1924,4.42,12,5,7,0,0,0,1
Hardcover,32,2016,3.67,12,5,1,4,1,1,0
Kindle Edition,28,2012,3.42,12,3,2,5,1,1,0
Hardcover,24,2012,3.58,12,5,1,3,2,1,0
Hardcover,32,2001,4.25,12,5,5,2,0,0,1
Hardcover,25,1994,3.75,12,1,7,4,0,0,0
Hardcover,28,1992,3.75,12,4,2,5,1,0,0
Ebook,32,2015,4.2700000000000005,11,5,4,2,0,0,1
Hardcover,38,2009,4.73,11,9,1,1,0,0,1
Hardcover,40,1969,4.2700000000000005,11,5,4,2,0,0,1
Paperback,32,1994,3.9099999999999997,11,4,4,2,0,1,0
Hardcover,32,1992,4.09,11,4,5,1,1,0,1
Hardcover,40,1969,4.2700000000000005,11,4,6,1,0,0,1
Kindle Edition,39,2013,4.7,10,8,1,1,0,0,1
Ebook,29,2012,4.6,10,8,0,2,0,0,1
Paperback,36,2012,3.4,10,3,3,1,1,2,0
Paperback,40,2011,4.3,10,6,2,1,1,0,1
Paperback,28,2009,4.7,10,7,3,0,0,0,1
Paperback,36,2009,4.3,10,6,3,0,0,1,1
Hardcover,32,2005,4.1,10,4,4,1,1,0,1
Paperback,64,1983,4,10,1,8,1,0,0,0
Hardcover,33,1971,4.1,10,5,3,1,0,1,1
Paperback,42,2014,4.2,10,7,1,0,1,1,1
Paperback,48,2005,4,10,4,4,0,2,0,0
Hardcover,32,1994,2.9,10,0,2,5,3,0,0
Hardcover,1,1994,3.7,10,2,4,3,1,0,0
Hardcover,260,1964,4.7,10,7,3,0,0,0,1
